dataset_id,n_trees,max_features,percent_data,time,score
18,15,0.4,0.7,0.67,0.497
18,15,0.4,0.8,0.74,0.495
18,15,0.4,0.9,0.88,0.504
18,15,0.4,1.0,0.98,0.511
18,1,0.5,0.1,0.02,0.399
18,1,0.5,0.2,0.02,0.376
18,1,0.5,0.3,0.04,0.388
18,1,0.5,0.4,0.04,0.372
18,1,0.5,0.5,0.06,0.393
18,1,0.5,0.6,0.07,0.419
18,1,0.5,0.7,0.07,0.416
18,1,0.5,0.8,0.07,0.423
18,1,0.5,0.9,0.08,0.413
18,1,0.5,1.0,0.09,0.431
18,3,0.5,0.1,0.03,0.393
18,3,0.5,0.2,0.05,0.394
18,3,0.5,0.3,0.08,0.416
18,3,0.5,0.4,0.1,0.393
18,3,0.5,0.5,0.13,0.397
18,3,0.5,0.6,0.15,0.411
18,3,0.5,0.7,0.17,0.41
18,3,0.5,0.8,0.22,0.42
18,3,0.5,0.9,0.21,0.437
18,3,0.5,1.0,0.24,0.433
18,5,0.5,0.1,0.05,0.439
18,5,0.5,0.2,0.09,0.441
18,5,0.5,0.3,0.13,0.444
18,5,0.5,0.4,0.16,0.454
18,5,0.5,0.5,0.19,0.446
18,5,0.5,0.6,0.24,0.459
18,5,0.5,0.7,0.27,0.47
18,5,0.5,0.8,0.31,0.467
18,5,0.5,0.9,0.35,0.482
18,5,0.5,1.0,0.38,0.478
18,7,0.5,0.1,0.07,0.448
18,7,0.5,0.2,0.12,0.449
18,7,0.5,0.3,0.18,0.431
18,7,0.5,0.4,0.22,0.458
18,7,0.5,0.5,0.28,0.458
18,7,0.5,0.6,0.31,0.473
18,7,0.5,0.7,0.37,0.47
18,7,0.5,0.8,0.43,0.486
18,7,0.5,0.9,0.48,0.492
18,7,0.5,1.0,0.54,0.492
18,9,0.5,0.1,0.09,0.442
18,9,0.5,0.2,0.16,0.463
18,9,0.5,0.3,0.22,0.444
18,9,0.5,0.4,0.29,0.472
18,9,0.5,0.5,0.35,0.465
18,9,0.5,0.6,0.41,0.476
18,9,0.5,0.7,0.47,0.486
18,9,0.5,0.8,0.54,0.479
18,9,0.5,0.9,0.61,0.491
18,9,0.5,1.0,0.7,0.485
18,11,0.5,0.1,0.12,0.451
18,11,0.5,0.2,0.19,0.466
18,11,0.5,0.3,0.26,0.456
18,11,0.5,0.4,0.34,0.464
18,11,0.5,0.5,0.42,0.471
18,11,0.5,0.6,0.49,0.498
18,11,0.5,0.7,0.59,0.48
18,11,0.5,0.8,0.67,0.491
18,11,0.5,0.9,0.74,0.506
18,11,0.5,1.0,0.83,0.493
